,interest,vacancy,cpi,price,value,adj_price,adj_value,next_quarter,change,interest_year,vacancy_year,adj_price_year,adj_value_year
2019-10-05,3.65,6.4,257.155,242000.0,245140.506752062,94106.66718516071,95327.91769635513,92311.4952917275,0,0.8683716887038476,0.94091037602488,1.0235515050818633,1.0110534767999946
2019-10-12,3.57,6.4,257.155,239500.0,245140.506752062,93134.49087126442,95327.91769635513,92659.11180119425,0,0.8538312942691564,0.9427762039660057,1.0121491800787854,1.0105259459863383
2019-10-19,3.69,6.4,257.155,240000.0,245140.506752062,93328.92613404368,95327.91769635513,88835.33019705993,0,0.8866913123844731,0.9433106575963721,1.0130134724676507,1.0100166441133773
2019-10-26,3.75,6.4,257.155,239500.0,245140.506752062,93134.49087126442,95327.91769635513,91539.01415957915,0,0.9059233449477353,0.9438457175269427,1.0098674571302448,1.0095078553548666
2019-11-02,3.78,6.4,257.155,241677.0,246339.75007911472,93981.0620054053,95794.26807921866,90647.49311464788,0,0.9177327481557568,0.9443813847900114,1.0179923394015247,1.0138394320548028
2019-11-09,3.69,6.4,257.879,237900.0,246339.75007911472,92252.56806486762,95525.32392289201,92576.16318091698,1,0.9008027792122435,0.9449176604202157,0.9984311718399611,1.0104437624904254
2019-11-16,3.75,6.4,257.879,243500.0,246339.75007911472,94424.1291458397,95525.32392289201,92537.58977959158,0,0.9201151323550228,0.9454545454545455,1.0207972319028373,1.0099709572976157
2019-11-23,3.66,6.4,257.879,240580.0,246339.75007911472,93291.81515361855,95525.32392289201,94504.83324718608,1,0.9034892000949443,0.9459920409323481,1.007465770754009,1.0094985943663286
2019-12-07,3.68,6.4,258.63,245500.0,247749.90463654607,94923.2494296872,95793.18123827323,94906.062366841,0,0.913892736042791,0.9465301478953355,1.0240927178754047,1.0118009765660114
2019-12-14,3.73,6.4,258.63,244000.0,247749.90463654607,94343.27030893553,95793.18123827323,95901.22022080187,1,0.9311122845758725,0.9470688673875926,1.0167243819635186,1.011339974913072
2019-12-21,3.73,6.4,258.63,243500.0,247749.90463654607,94149.94393535166,95793.18123827323,97230.29246562076,1,0.9356939553282839,0.9476082004555808,1.0134792402977812,1.0108662584546242
2019-12-28,3.74,6.4,258.63,235558.0,247749.90463654607,91079.14781734525,95793.18123827323,98779.77919814062,1,0.9422480620155039,0.9481481481481482,0.9800047855841314,1.0103929855704925
2020-01-04,3.72,6.6,258.906,240000.0,249302.6336103297,92697.73585780167,96290.79032943604,99560.37262909663,1,0.9413138686131387,0.9777777777777777,0.996335131529138,1.0150638989217333
2020-01-11,3.64,6.6,258.906,239000.0,249302.6336103297,92311.4952917275,96290.79032943604,99560.37262909663,1,0.9251674079867052,0.9777777777777777,0.9915081033061054,1.0144868623542023
2020-01-18,3.65,6.6,258.906,239900.0,249302.6336103297,92659.11180119425,96290.79032943604,99560.37262909663,1,0.9316251902027192,0.9788933257273246,0.9941831126638776,1.0140066634148723
2020-01-25,3.6,6.6,258.906,230000.0,249302.6336103297,88835.33019705993,96290.79032943604,97569.1651765147,1,0.9227129337539433,0.9800114220445459,0.952929306688213,1.013526918856833
2020-02-01,3.51,6.6,258.906,237000.0,250820.069821948,91539.01415957915,96876.88575079295,98004.107353412,1,0.9038328216301871,0.981132075471698,0.981427141714881,1.0190929252286
2020-02-08,3.45,6.6,259.246,235000.0,250820.069821948,90647.49311464788,96749.83213702354,95759.9824896032,1,0.8928038220364288,0.9822552947910702,0.9708827806862121,1.0171809690937135
2020-02-15,3.47,6.6,259.246,240000.0,250820.069821948,92576.16318091698,96749.83213702354,96932.5537037616,1,0.9024256064016004,0.9833810888252148,0.990634107712432,1.0166997080902471
2020-02-22,3.49,6.6,259.246,239900.0,250820.069821948,92537.58977959158,96749.83213702354,96541.69663237546,1,0.9118223383409536,0.9845094664371772,0.9885016759218895,1.0161609181315672
2020-02-29,3.45,6.6,259.246,245000.0,250820.069821948,94504.83324718608,96749.83213702354,97714.26784653387,1,0.9055575185503003,0.9856404365307294,1.0079594729716432,1.0156226989232473
2020-03-07,3.29,6.6,258.15,245000.0,252398.67337797175,94906.062366841,97772.09892619475,98052.9485922398,1,0.8682060390763765,0.9867740080506037,1.0107726688745902,1.0255989836624586
2020-03-14,3.36,6.6,258.15,247569.0,252398.67337797175,95901.22022080187,97772.09892619475,98831.14659694012,1,0.8911557686422524,0.9879101899827288,1.0203042093711725,1.0249442942377718
2020-03-21,3.65,6.6,258.15,251000.0,252398.67337797175,97230.29246562076,97772.09892619475,101165.74061104107,1,0.9718381976446494,0.9890489913544668,1.032679958429527,1.0242168918998136
2020-03-28,3.5,6.6,258.15,255000.0,252398.67337797175,98779.77919814062,97772.09892619475,101165.74061104107,1,0.9357807599362437,0.9901904212348528,1.0473556313723273,1.0234905213036165
2020-04-04,3.33,5.7,256.126,255000.0,253750.35493404695,99560.37262909663,99072.4701647029,104485.92922819726,1,0.8946987702800455,0.8583840139009558,1.0535910907706851,1.0360969464360053
2020-04-11,3.33,5.7,256.126,255000.0,253750.35493404695,99560.37262909663,99072.4701647029,102551.00461286028,1,0.8980861988486075,0.8616279069767443,1.0520620765435322,1.0350928731777032
2020-04-18,3.31,5.7,256.126,255000.0,253750.35493404695,99560.37262909663,99072.4701647029,104485.92922819726,1,0.8962716100812331,0.8643919510061243,1.050059091805472,1.0341055758272202
2020-04-25,3.33,5.7,256.126,249900.0,253750.35493404695,97569.1651765147,99072.4701647029,104098.94430512986,1,0.9054117647058824,0.8671737858396725,1.0279119732444355,1.0331201600995805
2020-05-02,3.23,5.7,256.126,251014.0,254511.19310253832,98004.107353412,99369.52636692033,106420.85384353425,1,0.8825600336293415,0.8699735837980629,1.031418473517031,1.0351697438756562
2020-05-09,3.26,5.7,255.848,245000.0,254511.19310253832,95759.9824896032,99477.49957104934,104099.99768666673,1,0.895178750594075,0.8727915194346288,1.0070492512677007,1.0352250572290975
2020-05-16,3.28,5.7,255.848,248000.0,254511.19310253832,96932.5537037616,99477.49957104934,106027.775421605,1,0.904779587289799,0.8756277695716396,1.0191007416614315,1.034218380890878
2020-05-23,3.24,5.7,255.848,247000.0,254511.19310253832,96541.69663237546,99477.49957104934,105256.66432762968,1,0.897841726618705,0.8784825133372852,1.0144718885515212,1.0332136604805024
2020-05-30,3.15,5.7,255.848,250000.0,254511.19310253832,97714.26784653387,99477.49957104934,106027.775421605,1,0.877202377764687,0.88135593220339,1.026430997561433,1.0322108903030798
2020-06-06,3.18,5.7,257.004,252000.0,254939.5170432588,98052.9485922398,99196.71174116309,105789.16795857681,1,0.8897497982243744,0.8842482100238663,1.0295466720528306,1.0283569064854539
2020-06-13,3.21,5.7,257.004,254000.0,254939.5170432588,98831.14659694012,99196.71174116309,105404.48007509105,1,0.9019289998378992,0.8871595330739299,1.0375279548578598,1.0274750833872388
2020-06-20,3.13,5.7,257.004,260000.0,254939.5170432588,101165.74061104107,99196.71174116309,106558.54372554827,1,0.8827421629243951,0.8900900900900901,1.0611282508347117,1.0266010766066278
2020-06-27,3.13,5.7,257.004,260000.0,254939.5170432588,101165.74061104107,99196.71174116309,104977.86121230538,1,0.8860580325548478,0.8930400723109371,1.0604419737972153,1.0257285554846514
2020-07-04,3.07,6.4,258.408,270000.0,255626.5356857894,104485.92922819726,98923.6152463505,106244.40439732716,1,0.8727312486332822,1.003921568627451,1.0938054539059938,1.0220914599667152
2020-07-11,3.03,6.4,258.408,265000.0,255626.5356857894,102551.00461286028,98923.6152463505,104131.04373119588,1,0.8646690813302601,1.0051344004832379,1.0728961436647104,1.021279569231919
2020-07-18,2.98,6.4,258.408,270000.0,255626.5356857894,104485.92922819726,98923.6152463505,106628.65179116922,1,0.8540093689721687,1.0063501663138796,1.0915274354055917,1.0204764374309856
2020-07-25,3.01,6.4,258.408,269000.0,255626.5356857894,104098.94430512986,98923.6152463505,105668.0333065641,1,0.8664267921394961,1.0075688767786861,1.086069925234302,1.0196745677993249
2020-08-01,2.99,6.4,258.408,275000.0,257272.94447877628,106420.85384353425,99560.75062644201,107589.27027577434,1,0.8643059647562401,1.0087905425886634,1.1081020115529114,1.0253068081984915
2020-08-08,2.88,6.4,259.366,270000.0,257272.94447877628,104099.99768666673,99193.01083363905,105406.38954368616,1,0.8365545749078316,1.0100151745068287,1.082451896981389,1.0207031032273053
2020-08-15,2.96,6.4,259.366,275000.0,257272.94447877628,106027.775421605,99193.01083363905,106675.86576975412,1,0.8628770041484471,1.0112427833485262,1.1002228534044198,1.0198877987448747
2020-08-22,2.99,6.4,259.366,273000.0,257272.94447877628,105256.66432762968,99193.01083363905,107322.86935357138,1,0.8746132643303144,1.0124733799817462,1.0901400244360655,1.0190737957003702
2020-08-29,2.91,6.4,259.366,275000.0,257272.94447877628,106027.775421605,99193.01083363905,106868.1895383676,1,0.8542878112121042,1.0137069753274444,1.0957848624527446,1.0182610909801266
2020-09-05,2.93,6.4,259.951,275000.0,260100.65519491,105789.16795857681,100057.57054018257,104959.82901089673,0,0.863327289211242,1.0149435803598659,1.0911287102312746,1.0261427081817265
2020-09-12,2.86,6.4,259.951,274000.0,260100.65519491,105404.48007509105,100057.57054018257,105723.17322188508,1,0.8457207847597384,1.0161832061068703,1.0846826527863465,1.0251714525160907
2020-09-19,2.87,6.4,259.951,277000.0,260100.65519491,106558.54372554827,100057.57054018257,103051.4684834259,0,0.8520210093628683,1.0174258636502598,1.0937522927865313,1.0242020337207558
2020-09-26,2.9,6.4,259.951,272891.0,260100.65519491,104977.86121230538,100057.57054018257,103218.25919352684,0,0.8650260999254288,1.0186715641261095,1.0751115334752435,1.023234446589722
2020-10-03,2.88,6.5,260.249,276500.0,263554.7103413063,106244.40439732716,101270.21058344365,103611.94280011277,0,0.8628219162297632,1.0355392156862744,1.0853781509387905,1.034411538128281
2020-10-10,2.87,6.5,260.249,271000.0,263554.7103413063,104131.04373119588,101270.21058344365,104373.79532070183,1,0.8637073904739858,1.0352220520673812,1.0616974670523829,1.0332055332166918
2020-10-17,2.81,6.5,260.249,277500.0,263554.7103413063,106628.65179116922,101270.21058344365,101897.77462878737,0,0.8493867348718247,1.0349050826699324,1.0842936710336404,1.0320023371564138
2020-10-24,2.8,6.5,260.249,275000.0,263554.7103413063,105668.0333065641,101270.21058344365,102621.53452334699,0,0.8507654551828912,1.03458830731558,1.071938694885137,1.0308019401459085
2020-10-31,2.81,6.5,260.249,280000.0,263554.7103413063,107589.27027577434,101270.21058344365,101296.36585060493,0,0.8585193889541716,1.0342717258261933,1.0883594193739645,1.0296043324291888
2020-11-07,2.78,6.5,260.895,275000.0,267461.12212637946,105406.38954368616,102516.76809688935,102434.52726465666,0,0.8543735224586287,1.0339553380238604,1.0639129814080774,1.0409098249703148
2020-11-14,2.84,6.5,260.895,278312.0,267461.12212637946,106675.86576975412,102516.76809688935,106228.39864482913,0,0.8772200772200772,1.033639143730887,1.073720344482363,1.0394907596551768
2020-11-21,2.72,6.5,260.895,280000.0,267461.12212637946,107322.86935357138,102516.76809688935,106038.7050758205,0,0.8453263208223764,1.033323142769795,1.0775422879784748,1.038075558276628
2020-12-05,2.71,6.5,262.005,280000.0,271268.40094233345,106868.1895383676,103535.5817416971,107583.70767430447,1,0.8470277093225942,1.033007334963325,1.0701719359782396,1.046759207267803
2020-12-12,2.71,6.5,262.005,275000.0,271268.40094233345,104959.82901089673,103535.5817416971,105696.27420633422,1,0.8519951632406287,1.0326917201344332,1.0490341469389093,1.045185865837197
2020-12-19,2.67,6.5,262.005,277000.0,271268.40094233345,105723.17322188508,103535.5817416971,108716.16775508662,1,0.8448338809784592,1.0323762981062918,1.0543573256128804,1.0436172469600602
2020-12-26,2.66,6.5,262.005,270000.0,271268.40094233345,103051.4684834259,103535.5817416971,108716.16775508662,1,0.847185643412752,1.03206106870229,1.0259614184048635,1.042053329405378
2021-01-02,2.67,6.5,262.005,270437.0,274930.12639601313,103218.25919352684,104933.1602053446,112464.01151631479,1,0.8559802712700368,1.0317460317460316,1.0252391669629228,1.054254482878936
2021-01-09,2.65,6.8,262.518,272000.0,274930.12639601313,103611.94280011277,104728.10489033634,109464.97120921306,1,0.8552100788183454,1.078706528370958,1.0270084469919796,1.0504818429087268
2021-01-16,2.79,6.8,262.518,274000.0,274930.12639601313,104373.79532070183,104728.10489033634,112426.52351247601,1,0.9051659595707512,1.078048780487805,1.032186698268959,1.048774941233446
2021-01-23,2.77,6.8,262.518,267500.0,274930.12639601313,101897.77462878737,104728.10489033634,110589.6113243762,1,0.9036386449184443,1.07739183424741,1.0059330897985832,1.0470735775632887
2021-01-30,2.73,6.8,262.518,269400.0,274930.12639601313,102621.53452334699,104728.10489033634,113588.65163147793,1,0.8954771967450955,1.07673568818514,1.0104334747259172,1.0453777249900016
2021-02-06,2.73,6.8,263.583,267000.0,278673.1829329808,101296.36585060493,105725.0213151003,111751.82155469133,1,0.899904912836767,1.0760803408399269,0.9955462534669562,1.0535393640901414
2021-02-13,2.73,6.8,263.583,270000.0,278673.1829329808,102434.52726465666,105725.0213151003,113614.3519139362,1,0.9040310768642935,1.0754257907542581,1.0044943920735068,1.0517304509990506
2021-02-20,2.81,6.8,263.583,280000.0,278673.1829329808,106228.39864482913,105725.0213151003,113614.3519139362,1,0.9344503421372388,1.0747720364741642,1.039022870237826,1.0499277390202215
2021-02-27,2.97,6.8,263.583,279500.0,278673.1829329808,106038.7050758205,105725.0213151003,115439.63166599614,1,0.9909528392685276,1.0741190765492101,1.0345402418391318,1.048131196321284
2021-03-06,3.02,6.8,264.91,285000.0,282580.223853804,107583.70767430447,106670.27437763917,116380.45695031478,1,1.0104233689357869,1.0734669095324831,1.0470443736708244,1.055505894888019
2021-03-13,3.05,6.8,264.91,280000.0,282580.223853804,105696.27420633422,106670.27437763917,114496.20193302399,1,1.0220389225415645,1.0728155339805825,1.026601945060014,1.053721706130466
2021-03-20,3.09,6.8,264.91,288000.0,282580.223853804,108716.16775508662,106670.27437763917,117488.84225460349,1,1.0372474339939317,1.0721649484536082,1.0534119572812617,1.051943539049597
2021-03-27,3.17,6.8,264.91,288000.0,282580.223853804,108716.16775508662,106670.27437763917,114551.62119823843,1,1.0674091821537266,1.0715151515151515,1.051162205527883,1.0501713632118306
2021-04-03,3.18,6.2,266.752,300000.0,286853.27622136084,112464.01151631479,107535.56720150582,117649.6540364861,1,1.0729998053338523,0.9781553398058254,1.0846398057511122,1.0567368220588682
2021-04-10,3.13,6.2,266.752,292000.0,286853.27622136084,109464.97120921306,107535.56720150582,115807.70164047735,1,1.0575011370281333,0.9766737352317479,1.053780299468984,1.0550494397224737
2021-04-17,3.04,6.2,266.752,299900.0,286853.27622136084,112426.52351247601,107535.56720150582,116546.68852989403,1,1.029032678036714,0.9751966122202056,1.0797183474689585,1.0533674375713347
2021-04-24,2.97,6.2,266.752,295000.0,286853.27622136084,110589.6113243762,107535.56720150582,113973.10234784591,1,1.0075678496868476,0.9737239504681365,1.0599180497798837,1.0516907899144865
2021-05-01,2.98,6.2,266.752,303000.0,291593.6236692397,113588.65163147793,109312.62883473776,115811.37819216598,1,1.0132740469495847,0.9722557297949336,1.0854566811449244,1.0670153449501618
2021-05-08,2.96,6.2,268.452,300000.0,291593.6236692397,111751.82155469133,108620.39532923566,113640.9459325706,1,1.0082536355299359,0.9707919301415238,1.0652127064748589,1.0584203931326581
2021-05-15,2.94,6.2,268.452,305000.0,291593.6236692397,113614.3519139362,108620.39532923566,114007.52962912727,1,1.0035447026388344,0.9693325315694528,1.0794334538423862,1.056610128719091
2021-05-22,3.0,6.2,268.452,305000.0,291593.6236692397,113614.3519139362,108620.39532923566,115473.86441535401,1,1.0259108246744706,0.9678775142599819,1.0761534345808568,1.0548060460872404
2021-05-29,2.95,6.2,268.452,309900.0,291593.6236692397,115439.63166599614,108620.39532923566,113640.9459325706,0,1.010739935428609,0.9664268585131894,1.0896913838902413,1.0530081136262917
2021-06-05,2.99,6.2,270.664,315000.0,296691.7403943118,116380.45695031478,109616.2549856323,114280.7070069043,0,1.025526020711035,0.964980544747082,1.0948624108508886,1.0606575355816115
2021-06-12,2.96,6.2,270.664,309900.0,296691.7403943118,114496.20193302399,109616.2549856323,114280.7070069043,0,1.0167118039500629,0.9635385534967126,1.0739412615768058,1.0586050528032234
2021-06-19,2.93,6.2,270.664,318000.0,296691.7403943118,117488.84225460349,109616.2549856323,113185.36476722152,0,1.0082721196479385,0.9621008654133094,1.0983150297729143,1.0565604982187597
2021-06-26,3.02,6.2,270.664,310050.0,296691.7403943118,114551.62119823843,109616.2549856323,111359.79436775022,0,1.04,0.9606674612634089,1.06828639362382,1.0545238259800207
2021-07-03,2.98,5.8,271.994,320000.0,301267.86920033727,117649.6540364861,110762.6893241532,114098.14996695718,0,1.0272456082200863,0.8984212094131664,1.0939440630758273,1.0632775513939756
2021-07-10,2.9,5.8,271.994,314990.0,301267.86920033727,115807.70164047735,110762.6893241532,111780.75055890375,0,1.0007963897000265,0.9000298418382573,1.0746414010578833,1.0609587367160132
2021-07-17,2.88,5.8,271.994,317000.0,301267.86920033727,116546.68852989403,110762.6893241532,113951.25056975623,0,0.9948847405832725,0.901644245142003,1.0788044694084888,1.0586500138545811
2021-07-24,2.78,5.8,271.994,310000.0,301267.86920033727,113973.10234784591,110762.6893241532,112504.25056252125,0,0.9616177742300271,0.9032644504342617,1.0532036463219374,1.0563513170711656
2021-07-31,2.8,5.8,271.994,315000.0,301267.86920033727,115811.37819216598,110762.6893241532,112504.25056252125,0,0.9698907540634161,0.9048904890489049,1.0679679424269821,1.0540625811969795
2021-08-07,2.77,5.8,272.789,310000.0,304519.8734812099,113640.9459325706,111632.02089571426,111908.57929906492,0,0.960907271514343,0.906522392545837,1.0466129662968597,1.0599938213314315
2021-08-14,2.87,5.8,272.789,311000.0,304519.8734812099,114007.52962912727,111632.02089571426,112984.62333078671,0,0.9956634865568083,0.9081601927130384,1.0481499039160949,1.0575915889847405
2021-08-21,2.86,5.8,272.789,315000.0,304519.8734812099,115473.86441535401,111632.02089571426,113244.63690493148,0,0.9928566659990654,0.9098039215686274,1.0598608739635895,1.055200220233085
2021-08-28,2.87,5.8,272.789,310000.0,304519.8734812099,113640.9459325706,111632.02089571426,110395.71522178856,0,0.9971270127614086,0.9114536113629497,1.041496391648455,1.0528196415502031
2021-09-04,2.87,5.8,273.887,313000.0,306504.6949789904,114280.7070069043,111909.1796905258,112176.2912737529,0,0.9973935708079931,0.9131092945806842,1.0458384516658332,1.053005012445612
2021-09-11,2.88,5.8,273.887,313000.0,306504.6949789904,114280.7070069043,111909.1796905258,109327.36959060996,0,1.0012033694344165,0.9147710039429783,1.0442778544696238,1.0507516099691672
2021-09-18,2.86,5.8,273.887,310000.0,306504.6949789904,113185.36476722152,111909.1796905258,109683.48480100282,0,0.9942505682577883,0.916438772409602,1.0328565606093163,1.0485078313396379
2021-09-25,2.88,5.8,273.887,305000.0,306504.6949789904,111359.79436775022,111909.1796905258,109777.25840150147,0,1.0011364396015776,0.9181126331811262,1.0153420973161056,1.0462736150360084
2021-10-02,3.01,5.8,273.887,312500.0,308450.0585566728,114098.14996695718,112619.45932325114,109777.25840150147,0,1.0455577822311288,0.9197926197011285,1.0386485710182123,1.050541531015482
2021-10-09,2.99,5.6,276.434,309000.0,308450.0585566728,111780.75055890375,111581.80924078543,107829.5973653458,0,1.0378479407249184,0.890519877675841,1.016567768327013,1.0389402589156602
2021-10-16,3.05,5.6,276.434,315000.0,308450.0585566728,113951.25056975623,111581.80924078543,106236.05651758207,0,1.0574038269217947,0.8929776142287642,1.0345301841872783,1.0370255212582569
2021-10-23,3.09,5.6,276.434,311000.0,308450.0585566728,112504.25056252125,111581.80924078543,108949.68984483455,0,1.0692753044519865,0.8954489544895449,1.0203465969250711,1.0351178282330233
2021-10-30,3.14,5.6,276.434,311000.0,308450.0585566728,112504.25056252125,111581.80924078543,107192.43678282107,0,1.0841245601221698,0.8979340117175456,1.0191314703626169,1.033217141033821
2021-11-06,3.09,5.6,278.799,312000.0,311087.3340520352,111908.57929906492,111581.22305031052,112446.62343824134,1,1.0648817019020478,0.9004329004329005,1.012973317947219,1.0313181105792852
2021-11-20,3.1,5.6,278.799,315000.0,311087.3340520352,112984.62333078671,111581.22305031052,113167.09719366686,1,1.0660670590569408,0.9029457364341085,1.0213660951061931,1.0296591603156506
2021-12-04,3.11,5.6,280.808,318000.0,314337.5995088122,113244.63690493148,111940.40038346921,113022.64278237404,0,1.0675996831264851,0.9054726368159204,1.0225488951272905,1.0312490385923936
2021-12-11,3.1,5.6,280.808,310000.0,314337.5995088122,110395.71522178856,111940.40038346921,113022.64278237404,1,1.061504016857632,0.9080137199875272,0.9962927874143553,1.0295302170570313
2021-12-18,3.12,5.6,280.808,315000.0,314337.5995088122,112176.2912737529,111940.40038346921,114761.45267133364,1,1.0654757995665594,0.910569105691057,1.0114302604638188,1.0280020486212864
2021-12-25,3.05,5.6,280.808,307000.0,314337.5995088122,109327.36959060996,111940.40038346921,114761.45267133364,1,1.0392503767774064,0.9131389150203825,0.9849972034730458,1.0264784100915114
2022-01-01,3.11,5.6,280.808,308000.0,318809.2173668844,109683.48480100282,113532.81151779309,118239.07244925282,1,1.0566481541979744,0.9157232704402517,0.987528050697666,1.039248465812948
2022-01-08,3.22,5.8,282.39,310000.0,318809.2173668844,109777.25840150147,112896.78011504814,117743.20898726987,1,1.090033200963479,0.9505200126063663,0.9872226913970704,1.0317262443241155
2022-01-15,3.45,5.8,282.39,310000.0,318809.2173668844,109777.25840150147,112896.78011504814,120859.94098987407,1,1.1619923570179418,0.952621604548326,0.9861041301697968,1.0302843043358543
2022-01-22,3.56,5.8,282.39,304500.0,318809.2173668844,107829.5973653458,112896.78011504814,118089.51254311478,1,1.1920154539600774,0.9556400506970848,0.967903537828071,1.028809417345817
2022-01-29,3.55,5.8,282.39,300000.0,318809.2173668844,106236.05651758207,112896.78011504814,121206.24454571898,1,1.182878380110214,0.958677685950413,0.9532930959521175,1.027338747021164
2022-02-05,3.55,5.8,284.535,310000.0,324164.8589686597,108949.68984483455,113927.93820396776,119783.49733490299,1,1.1769956643713337,0.9617346938775512,0.9764552143768694,1.0350557112329657
2022-02-12,3.69,5.8,284.535,305000.0,324164.8589686597,107192.43678282107,113927.93820396776,119783.49733490299,1,1.2159695817490495,0.9648112603966732,0.9599496727964362,1.0333946856286704
2022-02-19,3.92,5.8,284.535,319950.0,324164.8589686597,112446.62343824134,113927.93820396776,120126.71652497436,1,1.2820932134096483,0.9679075738125803,1.0050729163610337,1.0319181422801587
2022-02-26,3.89,5.8,284.535,322000.0,324164.8589686597,113167.09719366686,113927.93820396776,120126.71652497436,1,1.2630658757414923,0.9710238248551191,1.0096500588879014,1.0304458123645823
2022-03-05,3.76,5.8,287.553,325000.0,330461.6932533052,113022.64278237404,114922.01203023623,120340.61478799712,1,1.2136561142147733,0.9741602067183462,1.0071871880970902,1.037776800631027
2022-03-12,3.85,5.8,287.553,325000.0,330461.6932533052,113022.64278237404,114922.01203023623,118645.67655154646,1,1.2359550561797752,0.9773169151004537,1.0059831715274075,1.0361219682011484
2022-03-19,4.16,5.8,287.553,330000.0,330461.6932533052,114761.45267133364,114922.01203023623,120340.61478799712,1,1.3261402648357037,0.9804941482444735,1.0202064117576426,1.0346417023905239
2022-03-26,4.42,5.8,287.553,330000.0,330461.6932533052,114761.45267133364,114922.01203023623,117628.71360967607,1,1.3972885889719742,0.9836921069797783,1.0186277810627873,1.033165660138404
2022-04-02,4.67,5.8,287.553,340000.0,336755.0637485017,118239.07244925282,117110.6070006231,118645.67655154646,1,1.4622749443005962,0.9869109947643978,1.047792108997168,1.0509444912208556
2022-04-09,4.72,5.6,288.764,340000.0,336755.0637485017,117743.20898726987,116619.47602488597,115262.88490289073,0,1.464264407588593,0.9566360052562418,1.0417952958287877,1.0447432908602265
2022-04-16,5.0,5.6,288.764,349000.0,336755.0637485017,120859.94098987407,116619.47602488597,115941.24287656328,0,1.534466477809254,0.9585253456221197,1.067846699710471,1.043110846494667
2022-04-23,5.11,5.6,288.764,341000.0,336755.0637485017,118089.51254311478,116619.47602488597,112551.14805561113,0,1.5501108388752773,0.9604221635883905,1.0418421123897685,1.0414834956619887
2022-04-30,5.1,5.6,288.764,350000.0,336755.0637485017,121206.24454571898,116619.47602488597,113568.17650189679,0,1.528706479133041,0.9623265036351619,1.067748899054339,1.039861214560157
2022-05-07,5.27,5.6,291.359,349000.0,342378.8344944816,119783.49733490299,117510.98627277058,111446.46674051264,0,1.5589941972920693,0.9642384105960264,1.0535744261091446,1.0460212899465349
2022-05-14,5.3,5.6,291.359,349000.0,342378.8344944816,119783.49733490299,117510.98627277058,111751.33549451405,0,1.5474452554744527,0.9661579296615793,1.0524716032278276,1.0445553471807172
2022-05-21,5.25,5.6,291.359,350000.0,342378.8344944816,120126.71652497436,117510.98627277058,111785.20980051422,0,1.5133876600698484,0.9680851063829787,1.053995763895296,1.042970263492645
2022-05-28,5.1,5.6,291.359,350000.0,342378.8344944816,120126.71652497436,117510.98627277058,111785.20980051422,0,1.4527526705012324,0.9700199866755496,1.0528388620067877,1.0413899831564442
2022-06-04,5.09,5.6,294.996,355000.0,347079.6533448205,120340.61478799712,117655.71510963555,111358.19883175124,0,1.4334922010398612,0.97196261682243,1.0535191924338965,1.0410695008387187
2022-06-11,5.23,5.6,294.996,350000.0,347079.6533448205,118645.67655154646,117655.71510963555,109670.95339490654,0,1.4549539910121978,0.9739130434782608,1.0381205634338808,1.0394713439864598
2022-06-18,5.78,5.6,294.996,355000.0,347079.6533448205,120340.61478799712,117655.71510963555,109670.95339490654,0,1.5843128986347583,0.9758713136729223,1.0522496863780173,1.0380534532902976
2022-06-25,5.81,5.6,294.996,347000.0,347079.6533448205,117628.71360967607,117655.71510963555,107983.70795806182,0,1.5689655172413792,0.9778374748153122,1.0279955314785385,1.036639425472066
2022-07-02,5.7,5.6,294.996,350000.0,349550.0135122033,118645.67655154646,118493.13669073592,109670.95339490654,0,1.5174320380893875,0.9798115746971735,1.0366815470829176,1.042449837504569
2022-07-09,5.3,6.0,294.977,339999.0,349550.0135122033,115262.88490289073,118500.76904714717,107431.9401872673,0,1.394666261828855,1.0505050505050504,1.0070036272753542,1.040952312193989
2022-07-16,5.51,6.0,294.977,342000.0,349550.0135122033,115941.24287656328,118500.76904714717,108606.97703306553,0,1.431597881482962,1.0497981157469718,1.0132209842691888,1.0395933636270918
2022-07-23,5.54,6.0,294.977,332000.0,349550.0135122033,112551.14805561113,118500.76904714717,106089.04093492647,0,1.420652924351514,1.0490921318090112,0.9841332504464932,1.0382379586105277
2022-07-30,5.3,6.0,294.977,335000.0,349550.0135122033,113568.17650189679,118500.76904714717,105753.31612184124,0,1.3430799220272904,1.0483870967741935,0.9935236182780135,1.0368860833022724
2022-08-06,4.99,6.0,295.209,329000.0,349926.04589281627,111446.46674051264,118535.01955997826,105475.34220888803,0,1.2510486476061908,1.0476830087306916,0.9753769593969164,1.0358310653842442
2022-08-13,5.22,6.0,295.209,329900.0,349926.04589281627,111751.33549451405,118535.01955997826,105475.34220888803,0,1.2936186436639183,1.0469798657718121,0.9787139530049476,1.0344798884925623
2022-08-20,5.13,6.0,295.209,330000.0,349926.04589281627,111785.20980051422,118535.01955997826,103801.13042779457,0,1.2571751731938356,1.0462776659959758,0.9793167058143979,1.0332827923843733
2022-08-27,5.55,6.0,295.209,330000.0,349926.04589281627,111785.20980051422,118535.01955997826,105417.45311433276,0,1.3431377111741982,1.0455764075067022,0.9796835045501365,1.0320884636237522
2022-09-03,5.66,6.0,296.341,330000.0,348642.1731325236,111358.19883175124,117648.98314189518,102070.86730117933,0,1.3521385583681718,1.044876088412592,0.9766186164057105,1.0233426985531233
